ds,dan,temp,r_hum,co_2,aqi_i,temp_e,r_hum_e,press,wind_s,wind_a,aqi_e
2021-01-13 09:00:00,3.0,27.703406666666666,36.22036666666667,1251.5196666666668,86.90050000000001,-2.0,100.0,1011.0,2.57,300.0,48.333333333333336
2021-01-13 10:00:00,3.0,28.477906666666666,36.980093333333336,1898.4146666666666,87.40211666666669,-1.22,100.0,1012.0,2.06,303.3333333333333,158.0
2021-01-13 11:00:00,3.0,27.721415,36.936535,1141.39505,90.921625,0.0,93.0,1013.0,1.2850000000000001,160.0,171.0
2021-01-13 12:00:00,3.0,28.317446666666665,36.00067666666666,975.5365666666668,90.26562666666666,0.0,97.66666666666667,1013.0,1.6533333333333335,213.0,170.66666666666666
2021-01-13 13:00:00,3.0,28.270833333333332,35.912440000000004,871.8203,90.31006333333335,-0.245,100.0,1013.0,0.77,90.0,111.33333333333333
2021-01-13 14:00:00,3.0,28.539710000000003,36.07081,861.8639333333334,88.15192333333334,0.39,100.0,1013.0,1.7999999999999998,150.0,113.33333333333333
2021-01-13 15:00:00,3.0,28.49860666666667,35.98061666666667,852.4958333333334,84.82432333333334,0.0,100.0,1013.0,1.7999999999999998,155.0,107.66666666666667
2021-01-13 16:00:00,3.0,28.36221,35.80671,829.0298666666667,86.86335000000001,-0.58,100.0,1013.0,0.51,0.0,53.333333333333336
2021-01-13 17:00:00,3.0,28.692606666666666,36.4026,1578.5205666666668,89.52643666666665,-1.06,100.0,1014.0,1.54,330.0,51.666666666666664
2021-01-13 18:00:00,3.0,28.71577,36.07866,1492.5720000000001,89.28362,-2.11,100.0,1014.0,1.03,290.0,65.5
2021-01-13 19:00:00,3.0,28.310976666666665,35.774213333333336,1195.919,83.90027333333335,-4.52,100.0,1014.0,1.03,0.0,58.666666666666664
2021-01-13 20:00:00,3.0,28.048746666666663,35.60868666666667,1054.1481666666666,85.36841666666668,-5.8999999999999995,95.33333333333333,1015.0,0.51,0.0,178.0
2021-01-13 21:00:00,3.0,27.596293333333335,35.23498,914.8840666666666,84.71841666666667,-5.156666666666666,100.0,1015.0,0.6833333333333332,0.0,158.0
2021-01-13 22:00:00,3.0,27.415106666666663,35.30874,867.0499,85.68492666666667,-4.4799999999999995,100.0,1014.6666666666666,1.2,103.33333333333333,164.33333333333334
2021-01-13 23:00:00,3.0,26.73227,35.23244333333333,766.4062333333333,81.88950333333334,-5.546666666666667,100.0,1014.0,1.54,246.66666666666666,150.0
2021-01-14 00:00:00,4.0,25.955106666666666,35.31015,699.1918666666667,81.95961333333332,-5.706666666666666,100.0,1014.0,1.54,123.33333333333333,122.66666666666667
2021-01-14 01:00:00,4.0,25.46085666666667,35.33917,658.7066666666666,81.98044666666667,-6.636666666666667,100.0,1014.0,1.8833333333333335,126.66666666666667,106.66666666666667
2021-01-14 02:00:00,4.0,25.098243333333333,35.28806,635.1722333333333,80.48838,-8.17,100.0,1014.0,2.57,120.0,36.666666666666664
2021-01-14 03:00:00,4.0,24.842300000000005,35.199553333333334,623.8213999999999,81.51763666666666,-11.0,100.0,1012.0,2.06,120.0,31.666666666666668
2021-01-14 04:00:00,4.0,24.630103333333334,35.124203333333334,602.3673,80.15535333333334,-10.666666666666666,100.0,1011.6666666666666,1.5433333333333332,80.0,96.33333333333333
2021-01-14 05:00:00,4.0,24.38932,35.03783000000001,585.3669666666666,80.04688666666667,-10.0,100.0,1010.6666666666666,1.0266666666666666,40.0,91.66666666666667
2021-01-14 06:00:00,4.0,24.228506666666664,35.083013333333334,607.2466333333333,78.88197333333333,-10.0,100.0,1009.0,1.545,135.0,54.666666666666664
2021-01-14 07:00:00,4.0,25.086209999999998,35.73327666666667,834.2824666666667,79.88814,-9.0,100.0,1008.0,1.03,75.0,49.0
2021-01-14 08:00:00,4.0,25.769907500000002,36.452439999999996,891.3248,80.9781325,-7.75,100.0,1007.75,1.3325,52.5,74.25
2021-01-14 09:00:00,4.0,26.55944,36.66697666666667,984.5283000000001,82.03010333333333,-6.5,100.0,1007.5,0.77,0.0,54.333333333333336
2021-01-14 10:00:00,4.0,26.753729999999997,36.584185000000005,991.55915,86.141785,-5.0,93.0,1007.0,1.03,0.0,40.5
2021-01-14 11:00:00,4.0,26.736996666666666,36.810246666666664,1119.0186666666668,84.52542333333334,-4.0,96.5,1007.5,0.77,0.0,86.33333333333333
2021-01-14 12:00:00,4.0,26.968339999999998,36.93270333333333,1050.2556666666667,82.31536666666666,-4.0,100.0,1008.0,0.51,0.0,55.333333333333336
2021-01-14 13:00:00,4.0,27.011656666666667,36.57237333333333,875.3488000000001,85.46720333333333,-3.65,100.0,1009.0,2.06,130.0,66.66666666666667
2021-01-14 14:00:00,4.0,26.979663333333335,36.42209666666667,774.3158666666667,88.03901333333333,-3.17,100.0,1010.0,1.03,0.0,65.66666666666667
2021-01-14 15:00:00,4.0,27.145103333333335,36.388486666666665,790.2932333333333,85.46369666666668,-3.17,100.0,1010.3333333333334,0.6833333333333332,73.33333333333333,194.0
2021-01-14 16:00:00,4.0,27.26874666666667,36.33840333333333,813.4035,85.33199666666665,-3.17,100.0,1010.3333333333334,1.37,100.0,180.0
2021-01-14 17:00:00,4.0,27.478859999999997,36.35237000000001,972.0579000000001,86.67847666666667,-3.3633333333333333,100.0,1011.3333333333334,0.9166666666666666,160.0,168.0
2021-01-14 18:00:00,4.0,27.681593333333335,36.48655,1324.865,87.15843333333333,-4.223333333333333,100.0,1012.0,1.03,13.333333333333334,163.0
2021-01-14 19:00:00,4.0,27.86057,36.575160000000004,1633.0366666666669,87.89817999999998,-4.579999999999999,100.0,1012.3333333333334,1.03,0.0,171.33333333333334
2021-01-14 20:00:00,4.0,27.99616,36.596070000000005,1793.0349999999999,87.96905666666667,-4.646666666666667,100.0,1013.0,0.8566666666666668,0.0,182.0
2021-01-14 21:00:00,4.0,28.080586666666665,36.639379999999996,1919.4099999999999,88.44260666666668,-4.22,100.0,1013.5,1.8,310.0,143.66666666666666
